,text,state,date,star,hp_data
1179,"This product is not good, This product company registed product after market sal","Certified Buyer, Kolkata",1 month ago,1,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1180,ice forming outside of freezer box and water forming anywhere very worst product. service centre replacement is not working properly,"Certified Buyer, Devakottai",3 months ago,1,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1181,Worst this product.. not proper cooling,"Certified Buyer, Mira Bhayandar",3 months ago,1,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1182,"Today I m purchase samsung freeze not cooling 1%
Waste of money","Certified Buyer, Purbi Singhbhum District",3 months ago,1,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1183,"A day after delivery the fridge stopped cooling, the fault of the compressor. The fridge has been closed for ten days। I have given a request for a replacement but still no confirmation from the company. Very bad experience.","Certified Buyer, Birbhum District",3 months ago,1,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1184,Very worst. With in one week complaint,"Certified Buyer, Talikkulam",4 months ago,1,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1185,Pathetic product and service by flipkart,"Certified Buyer, Yamunanagar",4 months ago,1,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1186,Door not good not fit properly,"Certified Buyer, Guwahati",4 months ago,1,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1187,V small size and low quality inside accessories,"Certified Buyer, Ludhiana District",4 months ago,1,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1188,Heating issue on the body,"Certified Buyer, Bengaluru",4 months ago,1,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1189,"Not colling at all, plastic body","Certified Buyer, Medinipur",6 months ago,1,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1190,Technical problems,"Certified Buyer, Rewa",8 months ago,1,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1191,Wosrt product samsung don't buy this product costmeralso worst,"Certified Buyer, Nellore",9 months ago,1,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1192,Heating is very high in Refrigerator back side,"Certified Buyer, Vandavasi",10 months ago,1,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1193,"Product wise good, But getting to much heat outside of the fridge.

I would suggest go with different product.","Certified Buyer, Chennai","Aug, 2023",1,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1194,Product was very good.... But Flipkart pay later and third party connected with Flipkart are froud. Very bad experience 😕,"Certified Buyer, Nalco","Jul, 2023",1,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1195,Worst,"Certified Buyer, Muddanur","Jul, 2023",1,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1196,Worst buying this product,"Certified Buyer, Candolim","Jul, 2023",1,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1197,"Freezer become frosty very often in 1-2 days, have to clean the water regular, so disappointing.","Certified Buyer, Khowai","Jun, 2023",1,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1198,Nice very nice refrigerator,"Certified Buyer, Darbhanga Division","Jun, 2023",1,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1199,It is too small. It is good for two members. Disappointed.👎🏻,"Certified Buyer, Hoshiarpur","Jun, 2023",1,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1200,I hate this product,"Certified Buyer, Meerut","May, 2023",1,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1201,Why sides of refrigerator is getting heated like iron box after installing and keeping it for 30 mins,"Certified Buyer, Haveri","May, 2023",1,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1202,Light is not working,"Certified Buyer, Tiruppur","May, 2023",1,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1203,Very very worst after usage of 6 months,"Certified Buyer, Tiruppur District","Jan, 2023",1,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1204,Deep freezer likage black color water,"Certified Buyer, Nizamabad District","Aug, 2022",1,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1205,This is horrible to say got from Samsung. Water falls always on the devices Backside if power goes off and very difficult to remove the back tray also. Better to buy Frost free,"Certified Buyer, Anantapur","Jul, 2022",1,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1206,"Very bad service by you, I want to exchange a 230 liter but not option provide by you, your customer service said resolve issue but still pending, please exchange a big size it is small and not suitable for me","Certified Buyer, Lucknow","Jul, 2022",1,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1207,"Worst service from bosh expected installation on 24 th may now 26 th no one came for installation really worried about this , installation is getting delayed then how they will provide best service in future.","Certified Buyer, Coimbatore","May, 2022",1,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1208,Poor,"Certified Buyer, Bhiwandi","Mar, 2022",1,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1209,Bad product very niose,"Certified Buyer, Tumakuru","Oct, 2021",1,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1210,Third class product any other not to buy........,"Certified Buyer, Jawharnagar","Oct, 2021",1,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1211,"Not even a month old, Water leaking to the floor, freezer filled with ice berg, but your icecream will not get iced it will be normal how you kept before, disgusting qu","Certified Buyer, Devanahalli","Aug, 2021",1,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1212,"Damaged items send, broken leg , it's not sitting properly, I not return this product because of my emergency. This very bad experience with Flipkart.","Certified Buyer, Thiruvananthapuram District","Aug, 2021",1,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1213,"Dnt buy this refrigerator,I facing too much heating & leakage problem,it is not worth for our money","Certified Buyer, Mandya District","Aug, 2021",1,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1214,"Brought in August last year and since yesterday it's non working due to gas leakage as per Samsung technical support....To mend it they take a week, but really shocked the gas got leaked within year, now I think this issue will continue every year.","Certified Buyer, New Delhi","Jul, 2021",1,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1215,"Its body heating too much.
Flipkart didn't mention it in product description.","Certified Buyer, Jhagadiya Industrial Area","Jun, 2021",1,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1216,Very disappointed this product.i am return it but no response.😭😭😭,"Certified Buyer, Patna","May, 2021",1,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1217,Worst refrigerator ever I have bought.,"Certified Buyer, Bareilly","Apr, 2021",1,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1218,I am unsatisfied with product flipkart service is very poor.,"Certified Buyer, Faridabad","Mar, 2021",1,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1219,"Cooling is very poor and also gasket problem was there with my fridge but it was replaced by flipkart but they have taken a lot of time to do that ...
Eagerly waiting for my new replaced fridge as not yet delivered ..","Certified Buyer, Prayagraj","Feb, 2021",1,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1220,Plastic quality is not good,"Certified Buyer, Jhajjar",23 days ago,2,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1221,"Overall refrigerator performance is below average , reviewing after using for 6 months
Cons:
1. Loading Unloading sound after every 10-15 minutes, can't sleep nearby room as well due to tuck tuck sound
2. Too much heats up at side panels, like heater
3. Design of water container made to break piping while removing , it's tricky design

Pros:
1. Low cost
2. Good cooling than other brands
3. Storage space is sufficient for couple","Certified Buyer, Navi Mumbai",1 month ago,2,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1222,There is a heating problem this Product,"Certified Buyer, Uluberia",4 months ago,2,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1223,No stand back side great disadvantage . Not recommend all,"Certified Buyer, Chennai",4 months ago,2,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1224,Both side very much heat,"Certified Buyer, Bhubaneswar",10 months ago,2,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1225,Condensor coil made from Iron which is not good. Coil should be made from copper for better performance,"Certified Buyer, Nalanda District",10 months ago,2,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1226,"It's small please first see in show room, if you are ok with it.","Certified Buyer, Begusarai",11 months ago,2,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1227,Heating problem,"Certified Buyer, Lucknow Division",11 months ago,2,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1228,Very low quality,"Certified Buyer, Hyderabad",11 months ago,2,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1229,Very bad 👎,"Certified Buyer, Dhupguri",11 months ago,2,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1230,It is a good product... Good going.👍,"Certified Buyer, Jaipur","May, 2023",2,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1231,"Small size vegetable box, pluging wire small in size, front side 2 legs...
backside no legs....
When u defrost little quantity of water goes through the milk tray and some water inside fridge ....through the vegetable box comes outside the fridge...I am really disappointed","Certified Buyer, Kalyan","Apr, 2023",2,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1232,After 10 day leakage start from the fridge,"Certified Buyer, Jhansi","Mar, 2023",2,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1233,Product looks good in Flipkart but not in real,"Certified Buyer, Loharu","Jul, 2022",2,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1234,This is not good condition.,"Certified Buyer, Hyderabad","Jul, 2022",2,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1235,Side walls of refrigerator are getting too much hot then it there written warm to reduce moisture.,"Certified Buyer, Rayagada District","May, 2022",2,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1236,Not as expected,"Certified Buyer, Bengaluru","Apr, 2022",2,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1237,"Plz don't buy electronic products online ,this fridge is to much vibrating","Certified Buyer, Bhiwandi","Nov, 2021",2,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1238,Makes a lot of noise. Not recommended,"Certified Buyer, Gaya District","Sep, 2021",2,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1239,Waste of money over heat issue,"Certified Buyer, Bhimavaram","Aug, 2021",2,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1240,"It's noisy, more sound","Certified Buyer, Chikkaballapura District","Aug, 2021",2,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1241,Damage products,"Certified Buyer, Nagpur District","Mar, 2021",2,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1242,The compressor makes too much noise. Say goodbye to sound sleep if your bedroom is close to your kitchen,"Certified Buyer, Pune District","Oct, 2022",3,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1243,Nice item ✌️but didn't have the required colour 💔,"Certified Buyer, Chhindwara District","Feb, 2023",3,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1244,"This fridge is good but as compare to Haier, Haier fridge is better as well as cheaper than this.
Samsung Fridge has noise and internally small","Certified Buyer, Kalyan","Sep, 2020",3,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1245,Good,"Certified Buyer, Bulandshahr","Sep, 2021",3,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1246,"The refrigerator is good for a small family. This was the first had an open box delivery. I checked everything except the base of the refrigerator as the delivery boy was rushing us to give the OTP.
One side of the base is bumped and that is causing wobbling.","Certified Buyer, Kalaburgi",3 months ago,3,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1247,Not cooling,"Certified Buyer, Tirupati",8 days ago,3,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1248,More power consumption,"Certified Buyer, Hiramandalam",11 days ago,3,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1249,Small size,"Certified Buyer, Osmanabad",20 days ago,3,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1250,Gool product in samsang refrigerator good and like product I liked in samsang refrigerator,"Certified Buyer, Tijara",1 month ago,3,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1251,Good,"Certified Buyer, Nanded",1 month ago,3,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1252,Too much good 👍,"Certified Buyer, Surat",1 month ago,3,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1253,Thanks 👍,"Certified Buyer, Chapra",2 months ago,3,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1254,Nice product,"Certified Buyer, Radhanpur",2 months ago,3,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1255,Not happy,"Certified Buyer, Shahjahanpur",2 months ago,3,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1256,Internal parts are a little cheap in quality as compared to the brand.,"Certified Buyer, Mathura",2 months ago,3,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1257,Freezer door bulging and the closue is improper..,"Certified Buyer, Chennai",3 months ago,3,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1258,Nice product at this price,"Certified Buyer, Patna District",3 months ago,3,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1259,Cooling time is high compared to other products in this range,"Certified Buyer, Pimpri Chinchwad",3 months ago,3,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1260,No cooling,"Certified Buyer, Mangalore",3 months ago,3,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1261,Heating issue,"Certified Buyer, Azamgarh District",4 months ago,3,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1262,It's good but I don't know why it's making a giggling(water flowing) sound,"Certified Buyer, Kalyan",4 months ago,3,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1263,Just Okay for small family,"Certified Buyer, Bengaluru",5 months ago,3,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1264,It looks very small,"Certified Buyer, Gudiyatham",5 months ago,3,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1265,Good,"Certified Buyer, Gurugram",7 months ago,3,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1266,Ok,"Certified Buyer, Karur",7 months ago,3,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1267,No issues small family ok,"Certified Buyer, Salem",7 months ago,3,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1268,Small size,"Certified Buyer, Thiruvarur District",8 months ago,3,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1269,Good,"Certified Buyer, Bengaluru",8 months ago,3,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1270,Small in size,"Certified Buyer, Karimnagar",8 months ago,3,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1271,Worth for money,"Certified Buyer, Hassan",9 months ago,3,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1272,Was Not Good,"Certified Buyer, Sikka",10 months ago,3,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1273,Body hitting very much,"Certified Buyer, Diamond Harbour",10 months ago,3,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1274,"Good design and value for money products only observation on day one use is side panels are getting heated too much
It is mentioned in instruction books as well but expected better heat management design from brand like samsung","Certified Buyer, Dharangaon",10 months ago,3,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1275,Capacity is very less. Can't fit for 3 member family,"Certified Buyer, Vellore",10 months ago,3,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1276,Ok,"Certified Buyer, Vinnamala",10 months ago,3,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1277,Heating issue,"Certified Buyer, Haldia",10 months ago,3,"SAMSUNG 183 L Direct Cool Single Door 3 Star Refrigerator with Digital Inverter  (Elegant Inox, RR20C1723S8/HL)"
1278,"Its making some noice when we open and shut, samsung care said it will do till 1 months as its a GAS issues in new fridges. Very Embarrassing!","Certified Buyer, Greater Noida","Apr, 2023",1,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1279,Delivery was not.good. Delivery people just wanted to deliver next place so we're in very hurry. They just wanted to make money and not do good delivery. Delivery person denied to take it to first floor. Flipkart customer service said we can't do anything. Flipkart very rich big company service is very poor and third class. I am a premium plus member and happened with me this.,"Certified Buyer, New Delhi",10 months ago,1,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1280,"This Samsung 322 L refrigerator has damaged one. A dent on the door. So, request the Flipkart plse replace it by new one. The last date of the replacement is 1st May 2024.","Certified Buyer, Chennai",3 months ago,1,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1281,Flipkart service is not good. Sending the defective product and after raising the concern getting the message issue is resolved without any communication. Want to return the product but no one from team connect but they have closed the issue,"Certified Buyer, Gurugram",1 month ago,1,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1282,Do not buy poor product making random weird sound and services centers are pathetic they don't understand and listen customer problem. Don't go for it,"Certified Buyer, Indore",1 month ago,1,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1283,Not satisfied with the quality of Samsung. Not making ice properly and cooling quality is also poor,"Certified Buyer, Faridabad Division",2 months ago,1,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1284,"This series of refrigerators have a moisture issue, when you put stuff in it then you always get droplets on it cause spoiling the food.

I complaint many time but issue didn't resolved even after one year. Then technician told me that this problem is occurring inthis series of refrigerator. So avoid this so that your hard earned money will not waist.","Certified Buyer, Aligarh",2 months ago,1,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1285,"Mode not working ,
They are selling product by telling this .
Freezer still working after freezer set to off.","Certified Buyer, Patna",3 months ago,1,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1286,"RECEIVED DAMAGED ITEM FROM FLIPKART EXCHANGE VALUE NOT GIVEN AS PROMISED DURING ORDER LOTS OF HARRASMENT TO CALL CALL CENTER OF FLIPKART AND SAMASUNG

PLZ AVOID BUYING ONLINE BIG PRODUCTS LIKE AC REFRIGATOR ETC","Certified Buyer, Kolkata",3 months ago,1,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1287,"Product was Good
but
delivery and installation worst...
Bad experience","Certified Buyer, Nalgonda District",3 months ago,1,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1288,Too Much Noisy,"Certified Buyer, Hooghly",5 months ago,1,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1289,The product is damage,"Certified Buyer, Bhagalpur",9 months ago,1,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1290,Bad product and material is very very bad,"Certified Buyer, Talaja",9 months ago,1,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1291,"Only 2 trays are providedbfor storage.
2 litre bottle holder is not there on the door
Better to go for LG products","Certified Buyer, Hisar District",9 months ago,1,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1292,Doors are fragile. They stopped sticking in two days,"Certified Buyer, Bengaluru",9 months ago,1,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1293,Worst product,"Certified Buyer, Bengaluru",10 months ago,1,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
1294,Damaged product,"Certified Buyer, Mumbai",10 months ago,1,"SAMSUNG 301 L Frost Free Double Door 3 Star Convertible Refrigerator with Digital Inverter, Convertible 5-in-1 and Display  (Refined Inox, RT34C4523S9/HL)"
