,text,state,date,star,hp_data
242,Please dont buy not Functioning well,"Certified Buyer, Mandrem","Jun, 2023",1,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
243,"Don't buy this product, waste of money","Certified Buyer, Hanumangarh","May, 2023",1,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
244,NOT GOOD PRODCT,"Certified Buyer, Udupi District","May, 2023",1,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
245,Washing Quality not good,"Certified Buyer, Meerut","Apr, 2023",1,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
246,Not recommended,"Certified Buyer, Bengaluru","Mar, 2023",1,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
247,Product is not as expected wrt price. Please check and understand the functionality clearly before purchasing.,"Certified Buyer, Kolkata","Feb, 2023",1,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
248,No demo and installation was arranged from Flipkart ... Even after multiple follow-ups no response...,"Certified Buyer, Bengaluru","Aug, 2022",1,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
249,Very very bad,"Certified Buyer, New Delhi","Jul, 2022",1,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
250,The softner cabin is not working,"Certified Buyer, Bengaluru","May, 2022",1,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
251,"I got this machine couple of months and this machine is jus waste of money plzz don't buy this issues I have faced
*Not removing lint
*Fading clothes
*Giving kind of shocks","Certified Buyer, Ranga Reddy","Apr, 2022",1,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
252,"Not working , single use aslo not well","Certified Buyer, Kurnool","Jan, 2022",1,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
253,I have order this machine 3days back. There is so much of dust on the surface and packaging material. Installation was supposed to happen on next day but still its pending. This is worst experience with flipcart.,"Certified Buyer, Mumbai","Oct, 2021",1,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
254,Installation not completed,"Certified Buyer, Mydukur","Jun, 2021",1,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
255,No installation done,"Certified Buyer, Chennai","Jun, 2021",1,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
256,First time it came with damage and I place a return option and I get anadher one it work well on first month again it is bord problem,"Certified Buyer, Chittoor District","May, 2021",1,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
257,Installation is not proper. Water leaking problem,"Certified Buyer, Chennai","Apr, 2021",1,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
258,"They don't provide you the invoice, and you can't claim the warranty later... Just Don't buy and waste your money.. rather go and buy from nearby shop.

#worstflipkart","Certified Buyer, Saiyad Raja","Mar, 2021",1,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
259,Waste product,"Certified Buyer, Chikkaballapura District","Jan, 2021",1,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
260,Damage product,"Certified Buyer, Ghaziabad","Dec, 2020",1,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
261,"Worst experience with Flipcart .....
No support from Flipcart & Samsung, if you received damage product","Certified Buyer, Rohtak","Nov, 2020",1,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
262,Product received with a dent,"Certified Buyer, Hatti Gold Mines","Oct, 2020",1,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
263,1st one was damaged got replacement...2nd one had more damaged.... very disappointed with the packing team,"Certified Buyer, Bangalore","Oct, 2020",1,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
264,"*machine over vibration ,not ajusted leg bush only one leg bush adjustment in right side, machine is shaking .
*And loud noise in spin time
*Door closing method no spring tungsion
So please don't buy this machine so go for BOSCH washing machine in top load , samsung is better BOSCH best choice all features applicable ..

*Insulation is ok but not properly explained jut 5mins explained .","Certified Buyer, Coimbatore","Oct, 2020",1,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
265,old produced,"Certified Buyer, Kalyan",2 months ago,2,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
266,"It takes more water, It's only water taking machine.
Don't know how it's cleaning","Certified Buyer, Rayadurg",2 months ago,2,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
267,Rinse and speed spray is waste. It is 8kg washing machine but the capacity of clothes are 14 to 17 .,"Certified Buyer, Annamalai Nagar",4 months ago,2,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
268,Edit.. poor machine and Flipkart annoyed me calling again n again that my emi not paid.. however I have NOC ... For loan .. that's it guys also ... Wash is very poor and untidy . Better go for another.... Thank you sir,"Certified Buyer, New Delhi",6 months ago,2,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
269,"1. Installation and demo done after 6-7 days from the date of delivery that too after having not so good discussion with the customer service representative.
2. It takes too long for hot water washing mode (around 4 hours)","Certified Buyer, Ujjain",6 months ago,2,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
270,Over rated,"Certified Buyer, Solapur",6 months ago,2,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
271,Tub size is very small comparing to other brands. This 8kg machine washing clothes less than 4 kg.,"Certified Buyer, Salem",10 months ago,2,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
272,Only ok,"Certified Buyer, Robertsganj",11 months ago,2,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
273,Not Durebble....,"Certified Buyer, Navi Mumbai","Aug, 2023",2,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
274,"Not to the expectation its not at all washing the clothes atleast better. this hygiene steam timer is 4hours which is very bad for 4hours long wash. Bubble wash works for only normal and jeans.
Whirlpool is best for top load.","Certified Buyer, Guntur","Jun, 2023",2,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
275,"This machine was too much time taking for fill the water, slowly coming water, when electrical power is off wash time is increasing, not resume at same time of point, it's taken 2,3 times taking water","Certified Buyer, Achampet","Sep, 2022",2,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
276,West of money water flow is not working,"Certified Buyer, Visakhapatnam District","Nov, 2021",2,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
277,"Bad product machine is not cleaning clothes properly
Go for IFB","Certified Buyer, Rupnagar District","Oct, 2021",2,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
278,Stopped working after 6 months. Power button is not working.,"Certified Buyer, Jamshedpur","Sep, 2021",2,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
279,THIRD CLASS PRODUCT FUNCTION NOT WELL,"Certified Buyer, Kolkata","May, 2021",2,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
280,It's same as 6kg machine,"Certified Buyer, Hubballi","Apr, 2021",2,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
281,Nyce,"Certified Buyer, Pune District","Nov, 2020",2,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
282,We switched from LG front load to this top load as our LG machine was 10 years old and it had lot of vibration. This new one has less vibration but clothes are not washed that clean like front load. We did not like the wash quantity after a week of usage.,"Certified Buyer, Pune","Jul, 2021",3,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
283,"Look good, but have basic functions compared to other machines in this segment","Certified Buyer, Parbhani","Sep, 2021",3,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
284,The machine is very average for a family of 3....the cleaning of clothes just ok...not so good...the clothes get entangled in machine on spinning and there is lot of lint and dust which is left over after the spinning/ complete cycle gets finished.,"Certified Buyer, New Delhi","Dec, 2021",3,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
285,Just now strated using it hope it wirks well thanks flipkart design is good color delivery every thing was good,"Certified Buyer, Hyderabad",1 month ago,3,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
286,This machine plastic used for bottom and rear panel was so worst that it couldn't expect from samsung,"Certified Buyer, Honavar",2 months ago,3,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
287,Worth money paid.,"Certified Buyer, Kalady",3 months ago,3,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
288,Good product,"Certified Buyer, Baleshwar District",3 months ago,3,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
289,Washing quality is not good,"Certified Buyer, Kota District",4 months ago,3,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
290,Not as good as LG ....had previously used LG for last 10yrs ..... felt LG is best,"Certified Buyer, Bengaluru",5 months ago,3,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
291,Satisfied with Machine but installation and servicing not Satisfied,"Certified Buyer, Naharlagun",5 months ago,3,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
292,Nice product,"Certified Buyer, New Delhi",5 months ago,3,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
293,Good,"Certified Buyer, Bhilai",6 months ago,3,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
294,Good,"Certified Buyer, Isnapur",6 months ago,3,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
295,It doesn't wash the clothes properly. Also the steam wash is not that good as expected.,"Certified Buyer, Bengaluru",6 months ago,3,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
296,Nice product,"Certified Buyer, Mumbai",6 months ago,3,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
297,Just arrived and let you update after,"Certified Buyer, Mumbai",6 months ago,3,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
298,Okay okayish,"Certified Buyer, Kolkata",6 months ago,3,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
299,Very nice and good looking design,"Certified Buyer, Raichur",7 months ago,3,SAMSUNG 7 kg Diamond Drum Fully Automatic Top Load Washing Machine Silver  (WA70A4002GS/TL)
300,"Water leakage issue, water is leaking from bottom.","Certified Buyer, Tindwari",4 days ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
301,Very bad product. before this machine I was using a Samsung automatic machine so my past experience was good with samsung so i decided to purchase the same company machine but this time I m very disappointed with the performance of the machine after washed clothes was found dirty every time and consuming more time according to before.,"Certified Buyer, New Delhi",4 days ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
302,Absolutely pathetic customer,"Certified Buyer, Sivasagar District",4 days ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
303,Makes vibration noise while water intake.,"Certified Buyer, Sangameshwar",6 days ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
304,"Please dont buy this because of brand and less prize, its waste of money, zero good","Certified Buyer, Sangareddy",7 days ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
305,Not good quality product.,"Certified Buyer, Moradabad",8 days ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
306,Machine is not working,"Certified Buyer, Ahmedabad",14 days ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
307,Very very bad this machine,"Certified Buyer, Manesar",14 days ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
308,Bad quality no strong body value less item,"Certified Buyer, Odagaon",15 days ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
309,Wash quality is not good.,"Certified Buyer, Bansberia",16 days ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
310,"Wrost experience with samsung automatic washing machine..it's taking too much time, it's very time consuming machine..even sensor are sences time ..what to say totally disappointed ☹️☹️","Certified Buyer, Pithampur Industrial Hub",16 days ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
311,Worst prod,"Certified Buyer, Bangalore Division",16 days ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
312,"Speed very slow, very bed product.","Certified Buyer, Sanand Gidc",18 days ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
313,"Installation service not available in this product fake promises from Flipkart and samsung care services
No one help me and solve my problem so I wait next 48 hours and after it I create a return refund process
My money and time waisted and I suffering from mental dipression also.
DON'T BUY TOTAL WASTE OF TIME AND MONEY.","Certified Buyer, Bansi",21 days ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
314,Dent on washing machine no good packaging and still waiting for their response many times I called Flipkart customer support they always told me as per the policy same copy paste msg again' and again very bad service poor experience waste of my money and time,"Certified Buyer, New Delhi",24 days ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
315,"Delivery service and installation experience was totally pathetic,.. even they broke the faucet . Whose extra expenses wasn't compensated by Flipkart or Jeeves
About the machine, it's good, does it's job better if it comes with a inbuilt heater t","Certified Buyer, New Delhi",25 days ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
316,too much vibration during process,"Certified Buyer, Ahmedabad",25 days ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
317,It doesn't clean clothes properly. Don't buy this.,"Certified Buyer, Varanasi",25 days ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
318,"not good product,","Certified Buyer, Pune",26 days ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
319,I purchased on 25june and machine motor not working within 1 month don't go for it waste of money,"Certified Buyer, Delhi Division",26 days ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
320,"Third quality machine
Do not waste your money","Certified Buyer, Loni",28 days ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
321,Cloth cleaning not so good performance is bad.,"Certified Buyer, Ajaygarh",29 days ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
322,Insulation in very poor Samsung work in engineyars,"Certified Buyer, Dahej Sir",29 days ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
323,Full noise 😲,"Certified Buyer, Bengaluru",30 days ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
324,Damaged product received,"Certified Buyer, Jalandhar",30 days ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
325,The poduct is not workimg from day 1.,"Certified Buyer, Sriperumbudur",30 days ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
326,Worst got repair within 1 month..,"Certified Buyer, Viluppuram District",30 days ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
327,Worst product not working from day one... Costoumer care was not responding,"Certified Buyer, Jagalur",1 month ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
328,I have bought 8 kg samsung washing machine now from Flipkart and my old samsung washing machine is of 6 kg but my old washing machine is bigger and drum space is also big than this 8 kg washing machine. This is very bad and also there is no return option and loss of money. I want to complain about this but there is no option for that too 😭,"Certified Buyer, South Goa",1 month ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
329,received a damaged product. sensors are broken,"Certified Buyer, Marigaon",1 month ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
330,Very poor quality. No working no speed mod working,"Certified Buyer, Howrah",1 month ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
331,"Movement is very slow, not enough powerful, my 15 years old manual washing machine wash much better.","Certified Buyer, Jabalpur",1 month ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
332,Already facing issues with it,"Certified Buyer, Hyderabad",1 month ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
333,Bad,"Certified Buyer, Vikarabad District",1 month ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
334,poor washing machine very bad quality.,"Certified Buyer, Chandigarh",1 month ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
335,It is getting stuck during runn,"Certified Buyer, Noida",1 month ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
336,Worst machine don't buy this product,"Certified Buyer, Tiruchirappalli",1 month ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
337,Not working till now . I think it is a defected product ..,"Certified Buyer, Lakhimpur District",1 month ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
338,Machine functionality is really bad. Full cycle is not getting completed. Clothes are also not getting properly cleaned,"Certified Buyer, Pune",1 month ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
339,"Very worst Quality, Don't buy.. It takes a minimum of 2 Hours for washing.","Certified Buyer, Gadag Betigeri",1 month ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
340,Not good,"Certified Buyer, Jandiala Jalandhar District",1 month ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
341,"Writing this review after 3 months...after 2 months it's start creating a problem in rinse and spin already complaint for 4-5 times engineer came but give you cleaning instructions only.... problem doesn't resolved
Buying sumsung machine is my worst decision ever
Sumsung services is also very disappointed.","Certified Buyer, Agra",2 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
342,"Not at all strains going
Takes lot of time and water
Frequently UB error occurs and it will start again","Certified Buyer, Tirupati",2 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
343,This washing machine does not clean clothes properly and runs very slow...,"Certified Buyer, Barbigha",2 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
344,Worste of money. Not cleaning the clothes,"Certified Buyer, Begusarai",2 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
345,After washing the clothes getting very bad folding and also tried.. So when any one is preferring the model think once after you're wishes.....! Thankyou,"Certified Buyer, Vijayawada",2 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
346,Drum size is very small,"Certified Buyer, East Godavari District",2 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
347,This is no nasty product ...for a family.Dont purchase this product,"Certified Buyer, Cuttack",2 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
348,Cheap build qu,"Certified Buyer, Barbigha",2 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
349,Every secondary feature is best BUT primary feature wash quality is worst. The magic is after every wash there will not be any change in quality. You can't differentiate pre and post wash quality.,"Certified Buyer, Bengaluru",2 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
350,This washing machine does not remove lint properly. The lint filter is useless and is impossible to clean.,"Certified Buyer, Hyderabad",2 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
351,No good washing mection water very slow,"Certified Buyer, Paradip",2 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
352,"I bought a 9kg washing machine 2 weeks back and it is not sppning even after we put 3kg dry cloths, 3 time i hvae called the technician and they said put only few dress which is lesser than 2KG, still the spnning is very slow

DONT BUYTHE PRODUCT, try some other brand","Certified Buyer, Mulamthuruthy",2 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
353,Waste of money and time,"Certified Buyer, Bijnor",2 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
354,"Don't buy it , I put clothes on with some dirt after washing still dirt exists in the cloth. Maybe I am recommending it better to wash with my hands","Certified Buyer, Bengaluru",2 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
355,Water speed is very slow,"Certified Buyer, Warangal",2 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
356,not usable,"Certified Buyer, Dehradun",3 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
357,No good not ran,"Certified Buyer, Chandauli District",3 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
358,"It takes up too much water as per the number of clothes due to which we have to add too much detergent, there is no option for reduce water label first time, even for 2 cloth it is taking half drum of water due to which cleaning is not being done properly.","Certified Buyer, Central Division",3 months ago,1,"SAMSUNG 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey  (WA90BG4542BDTL)"
