,text,state,date,star,hp_data
1406,"The tv is only 1 star in energy saving, it lags, panel has two vertical shadow lines on both sides. Pathetic, don't buy it, instead buy sony.","Certified Buyer, Presidency Division",9 months ago,1,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1407,Product quality is so good but no one came to installation.,"Certified Buyer, Sailana",9 months ago,1,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1408,Product is good but don't order from Flipkart it's worst.,"Certified Buyer, Bengaluru",9 months ago,1,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1409,Voice Search 🔍 not Supported,"Certified Buyer, Purba Bardhaman District",9 months ago,1,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1410,"The picture quality looks horrible! If you are looking for a 65 inch TV go for other brands, it will at least not dent your pocket and will give the same picture quality!
Definately not recommended!","Certified Buyer, Niphad",9 months ago,1,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1411,Very bad,"Certified Buyer, Bengaluru",9 months ago,1,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1412,Don't buy. Only the name is ismart nothing is ismart. Voice assistance is not there. I don't know how a brand like Samsung is launching tv without voice assistance. Did they go nuts. Need to carefull to Samsung product. Should explore others also,"Certified Buyer, Kannur District",9 months ago,1,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1413,Pathetic tv . Sound is not good and color is also not good,"Certified Buyer, Zirakpur",9 months ago,1,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1414,"Don't buy from flipkart, choose another site, if you want to buy it from flipkart, enjoy the consequences","Certified Buyer, Warangal Urban District",9 months ago,1,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1415,Defective product,"Certified Buyer, Nirsa",9 months ago,1,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1416,Very very very bad quality,"Certified Buyer, Huzur Nagar",9 months ago,1,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1417,"Picture quality, colour and sound quality is very poor my old Thampson tv is better when I compare with samsung.","Certified Buyer, Yadadri District",9 months ago,1,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1418,I think picture quality is not good .I am not satisfied this product,"Certified Buyer, Bidhan Nagar",9 months ago,1,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1419,"tizen not good ,lack of app and support","Certified Buyer, North 24 Parganas",9 months ago,1,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1420,Product is nice but installation person is very rude....their communication skill is very poor..and delivery person take extra money,"Certified Buyer, Jorhat",10 months ago,1,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1421,This TV has one of the worst viewing angle. Please don't buy this TV,"Certified Buyer, Mumbai",10 months ago,1,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1422,"Voice assistant not found.
Basic model","Certified Buyer, Coimbatore",10 months ago,1,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1423,Nice,"Certified Buyer, Jajapur",10 months ago,1,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1424,"TV is not working , purchased only 3 months before","Certified Buyer, Tiruchendur",10 months ago,1,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1425,Voices assistant not available for this tv. Please do not purchase this led.big problem.,"Certified Buyer, Aurangabad",10 months ago,1,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1426,Apps hang too frequently,"Certified Buyer, New Delhi",10 months ago,1,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1427,connectivity and hanging issue,"Certified Buyer, Hyderabad",11 months ago,1,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1428,Sound quality very very bad very low sound quality hear,"Certified Buyer, Peddapalle",11 months ago,1,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1429,Netflix is not working . Installation is also delayed .,"Certified Buyer, Gurugram","Aug, 2023",1,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1430,"Pls don't but this video screen is gone with in 15 days from purchase this is not a good product we have called customer care they are not responding Flipkart is not accepting return
Don't but this Samsung product !!!","Certified Buyer, Tirupati","Aug, 2023",1,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1431,Not a great buy. No voice assistant available. Sound also not great and clear. Difficulty hearing what's being played.,"Certified Buyer, Bangalore Division","Aug, 2023",1,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1432,"No AV/RCA connectivity option, fast installation","Certified Buyer, Vasai Virar","Jul, 2023",1,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1433,Worst OS ever better to go for Android,"Certified Buyer, Hyderabad","Jul, 2023",1,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1434,Voice assistant not available there,"Certified Buyer, Medak","Jul, 2023",1,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1435,"I will suggest not to purchase this product ever. They will give you various offers but won't fulfill any one.
the worst platform to buy any thing is flipkart","Certified Buyer, Delhi Division","Jul, 2023",1,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1436,Not at all worthy product..dissapointed and got fooled by reviewers,"Certified Buyer, Karimnagar","May, 2023",1,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1437,Webcam not yet received and raised request to flipkart team still not resolved. I am not getting proper answer from customer support. Don't waste your money and don't waste your time to follow up customer support team.,"Certified Buyer, Bengaluru","May, 2023",1,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1438,Worst experience 😭😭😭,"Certified Buyer, Hyderabad",18 days ago,2,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1439,This have no voice assistant .,"Certified Buyer, Hyderabad",2 months ago,2,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1440,"Very poor sound quality, picture quality also average, not value for money","Certified Buyer, Chennai",3 months ago,2,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1441,Waste of money,"Certified Buyer, Gangtok",4 months ago,2,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1442,Product Quality Is average Not recommended to try to 4K vision with Google assistant,"Certified Buyer, New Delhi",5 months ago,2,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1443,Need improvement,"Certified Buyer, Bhuj",6 months ago,2,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1444,No voice assistant in the remote,"Certified Buyer, Bengaluru",6 months ago,2,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1445,"Over all tv ok but,sound quality is very very low....suppose u have to buy this buy this tv additional u have to buy speaker also....dont waste time to buy 43 inches tv.","Certified Buyer, Vijayawada",7 months ago,2,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1446,Instead buy Acer or Hisense,"Certified Buyer, Bhopal",8 months ago,2,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1447,Good than not better,"Certified Buyer, Muzaffarpur District",9 months ago,2,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1448,Bad picture qu,"Certified Buyer, Pithapuram",9 months ago,2,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1449,There is no voice support and Google tv not available. And remote is unable to operate from other rooms.,"Certified Buyer, Bengaluru",9 months ago,2,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1450,Quality good,"Certified Buyer, Anakapalle",9 months ago,2,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1451,This not supported AP fibre net and samsung service persons also told me this is not supported AP FIBER NET,"Certified Buyer, Narsipatnam",10 months ago,2,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1452,"Just a branded tv which doesn't perform like one, poor video and audio quality + lagging picture.","Certified Buyer, Mumbai",10 months ago,2,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1453,the remote is very small and very few buttons which are difficult to opeasate,"Certified Buyer, Lucknow",10 months ago,2,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1454,Output sound is very slow,"Certified Buyer, Kanpur",10 months ago,2,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1455,Very bad software and UI. The connectivity is sad and prone to frequent disconnections. The picture quality doesn't look like 4k.,"Certified Buyer, Hyderabad",11 months ago,2,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1456,I'm giving review after using 1 week . Picture quality is good but in remote there is not voice command. Everytime you need to type what you want to see. I don't think why they removed voice command,"Certified Buyer, Vasai Virar",11 months ago,2,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1457,Worst,"Certified Buyer, Hajipur","Aug, 2023",2,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1458,"This product is ok ok but sound quality is very poor 🥴 mager problem is tv sound problem
Volume 100 but sound is nothing","Certified Buyer, New Delhi","Jul, 2023",3,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1459,Picture quality not good,"Certified Buyer, Gurgaon Division",4 months ago,3,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1460,TV is good but not best..,"Certified Buyer, Shillong",4 months ago,3,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1461,Wow product. Very quick delivery and installation,"Certified Buyer, Tiruchirappalli",5 months ago,3,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1462,"Price point of view need improvement on quality picture,sound,connectivity,software","Certified Buyer, Kunnummal",6 months ago,3,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1463,Picture quality is good but sound quality is not good. And it's very slow.,"Certified Buyer, Mugkalyan",9 months ago,3,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1464,"This is 2024 D series but no voice remote. No audio out port.
Better to go LG
Don't get trapped
Doubtful It's a samsung product","Certified Buyer, Gudalur The Nilgiris District",11 days ago,3,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1465,"Genuinely I had great expectations about this but I used Mi tv 5x before and moved now to Samsung but the experience isn't that great because of the Tizen OS it has a lot of drawbacks and my Mi was 4 years old still was advanced than the Tizen os.
The sound is very subtle and the audio quality isn't that great, if you want good experience get a soundbar otherwise movie experience wouldn't be that great.
Overall I would give 2.5/5 just because of OS as it's really really way too old and
doesn...
READ MORE","Certified Buyer, Mumbai",15 days ago,3,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1466,Good,"Certified Buyer, Usilampatti",30 days ago,3,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1467,Picture quality is good but sound quality is very poor,"Certified Buyer, Raipur",1 month ago,3,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1468,"Picture quality ok.
Quick HDMI connectivity, Network connectivity, Bluetooth connectivity.
Smart remote control.","Certified Buyer, Kalavai",2 months ago,3,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1469,"tv is superb.
installation smooth.
no wall mount. buy from installation guy.","Certified Buyer, Bengaluru",2 months ago,3,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1470,Performence is too slow and lag,"Certified Buyer, Nandyal",3 months ago,3,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1471,Worst,"Certified Buyer, Partur",4 months ago,3,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1472,Product is really gud and picture quality is also gud but the speakers volume is really very low as compare to LG tv with 20W sound output. Overall its a gud deal,"Certified Buyer, Dhampur",4 months ago,3,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1473,Sound is Not Good.It was Very Low.,"Certified Buyer, Hyderabad",5 months ago,3,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1474,Picture clarity 4k no this sd picture,"Certified Buyer, Alampur",5 months ago,3,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1475,"Samsung 43 inch good led but 1 star led tv so electricity use high consumption pixel quality super .
Sound quality ok not so good .","Certified Buyer, Ujjain",5 months ago,3,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1476,Sound not good,"Certified Buyer, Malkapur Buldana District",5 months ago,3,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1477,Nice quality,"Certified Buyer, Mandamarri",5 months ago,3,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1478,"Picture quality very good ...ott support good
But mirroring very very worst over ganging issue....","Certified Buyer, Madurai",5 months ago,3,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1479,Not able install any other new apps,"Certified Buyer, Dharmapuri",6 months ago,3,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1480,Display quality very good. But product poor on function and connectivity issue.,"Certified Buyer, Tapa",7 months ago,3,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1481,Colors are fade. Picture quality is not good,"Certified Buyer, Mumbai",7 months ago,3,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1482,Good but display is just ok,"Certified Buyer, Chittoor District",10 months ago,3,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1483,The sound quality was not good other than that it was fine!,"Certified Buyer, Chennai",10 months ago,3,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1484,"Value for Money.. picture quality is good., but there is some prob so think before bye.","Certified Buyer, Puruliya",10 months ago,3,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1485,Pen drive socket only one... And not support in Android version...,"Certified Buyer, Bhavnagar",10 months ago,3,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1486,Sound quality not good,"Certified Buyer, Matigara",11 months ago,3,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1487,"After spending 30K+ for a TV they haven't even provided a most common feature that almost every smart TV provides in the world is a Voice Assistant.

I was not at home and I gifted it to my parents now when I came home after 10 days of delivery now I am helpless, I can't do anything, now it is just equivalent to a useless.

Now people might say that why haven't you checked before buying, but my answer would be it's like you are checking if the Remote comes with the TV or not.","Certified Buyer, Chittaranjan",11 months ago,3,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1488,"Very Good Quality Picture, Good Sound. But I was disappointed about the remote. Voice Search Not available. If Voice search is not so important for you then definitely you can buy this Tv.","Certified Buyer, Guwahati",11 months ago,3,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1489,Delivery n installation is so fast within two days. N about tv picture quality is Ohkk but sound quality is very low,"Certified Buyer, Bicholim",11 months ago,3,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1490,Viewing Angle of TV is not good when U see the TV from left and right site its display showing more Whities colour from central its good,"Certified Buyer, Bilaspur","Aug, 2023",3,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1491,"Picture quality is good but sound is very poor as compared to picture
I got it @ 24790.
For this price it is good.","Certified Buyer, Ambala","Aug, 2023",3,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1492,"Product is very much good
UI is lag free
Sound is best
I hate there is no voice assistant in remote
Free installation was there but no one visited","Certified Buyer, Jalna","Jul, 2023",3,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1493,"Voice assistant is not available...

In this generation it is a common feature which is available in low end devices too, but at this price tag it is not available in this TV.","Certified Buyer, Bathinda","Jul, 2023",3,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1494,Picture clarity super,"Certified Buyer, Hyderabad",10 months ago,4,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1495,Good product but the TV. But no voice search options.no assistant.,"Certified Buyer, Madurai","Jun, 2023",4,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1496,Nice picture quality.......,"Certified Buyer, Agra",6 months ago,4,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1497,Excellent picture quality,"Certified Buyer, Visakhapatnam","Jun, 2023",4,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1498,Awesome TV and quality 😍,"Certified Buyer, Rajahmundry","Jul, 2023",4,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1499,Good sound and picture quality,"Certified Buyer, Diphu",8 months ago,4,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1500,"If you're looking for best price tv maybe the samsung crystal is best option I using this tv couple of weeks users experience is better. Samsung is. Trustable brand so u can consider this tv. Built quality of this tv very good and i didn't fave any losse frames anywhere
Display quality really good . Basal less design 80% sure u will like viewing experience sound quality average this price segment it's okay. Processor to slow and no voice accident is main disadvantage u think voice accide...
READ MORE","Certified Buyer, Vandiperiyar",9 months ago,4,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1501,nice,"Certified Buyer, Ranirbazar",10 months ago,4,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1502,"I am very happy with Flipkart support and offer. Bought this Samsung 4K TV with bank offers @ 24k .

Picture quality and sound quality is good. Samsung Tizen is seamless..","Certified Buyer, Chennai","Jul, 2023",4,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1503,Very good picture,"Certified Buyer, Purba Champaran District",2 months ago,4,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1504,Satisfied with the picture and premium feel.,"Certified Buyer, Udang",4 months ago,4,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1505,Excellent 👌👌👌,"Certified Buyer, Bengaluru",10 months ago,4,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1506,"Picture quality is excellent in SD and super super in 4K
Sound quality is ok.
There is slow response of remote.
Major Cons from my point of view -There is no voice command in remote this should be checked by me prior to purchase.
But overall good tv for price around 25K.","Certified Buyer, Kharagpur",10 months ago,4,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1507,Ok,"Certified Buyer, New Delhi",10 months ago,4,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1508,picture quality is good but sound quality is not good pls samsung company sound session me improvement kro,"Certified Buyer, Palghar District",10 months ago,4,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1509,"Normal set top box sd video channels tv Prosesor Upscaling 4k videos, filmmaker mode natural exlant picture quality.
Happy buying...😁👌💯","Certified Buyer, Nadim Tiruvuru","Jul, 2023",4,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1510,"Love picture quality of this tv sound quality is also good but you need to buy additional sound bar or any other sound system to get a better sound experience.
Connectivity is good and UI is also good and simple but build quality is above an average not like that what I was expecting before buying this tv but it's good.
Overall From my opinion it's one of the best 4k tv in this price segment which comes from Samsung brand.
Who wanna buy a Samsung smart tv in this price segment just go for it.","Certified Buyer, Ghaziabad","Jul, 2023",4,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1511,"Everything is going well..
Good installation..the delivery was on exact time and installation..was good.
The person who came for installation was well behaved.His name is Sanjit Biswas.","Certified Buyer, Ranaghat",1 month ago,4,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1512,Good product .installation and demo also good .,"Certified Buyer, Ramanagara",3 months ago,4,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1513,Super,"Certified Buyer, Sricity",4 months ago,4,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1514,Amazing,"Certified Buyer, Dhanbad District",4 months ago,4,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1515,Very good,"Certified Buyer, Kachchh District",4 months ago,4,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1516,Good,"Certified Buyer, New Delhi",4 months ago,4,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
1517,Product was good and installation was very bad,"Certified Buyer, Nizamabad",4 months ago,4,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV  (UA55CUE60AKLXL)
